id,period,mean_delta,areaW_mean_delta,sd_delta,min_delta,max_delta,se_delta,n_delta,scenario,var,biome,loc,type,mean_abs,areaW_mean_abs,sd_abs,min_abs,max_abs,se_abs,n_abs
ssp245_carbonate_SA_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,carbonate,SA_STPS,SA,STPS,218.6973309,219.8318442,23.48096552,128.9727884,266.6845487,0.076813975,93444
ssp245_carbonate_SO_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,carbonate,SO_SPSS,SO,SPSS,104.4246656,105.1576041,12.93104949,57.87366054,176.4439737,0.02542253,258720
ssp245_carbonate_SO_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,carbonate,SO_STSS,SO,STSS,150.5152458,151.785845,26.48661073,62.55142866,236.678483,0.060678923,190536
ssp245_carbonate_SP_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,carbonate,SP_STPS,SP,STPS,204.3623527,207.6201848,37.60221717,97.77546161,269.4615956,0.070139232,287412
ssp245_dic_Atl_EQU,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,Atl_EQU,Atl,EQU,1988.794044,1988.773444,74.43091306,1334.886414,2087.663481,0.398305432,34920
ssp245_dic_IND_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,IND_STPS,IND,STPS,1977.11864,1975.09993,61.56212997,1619.761073,2124.10624,0.144684354,181044
ssp245_dic_NA_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,NA_SPSS,NA,SPSS,2042.853292,2038.658337,143.1540403,529.0551913,2189.281662,0.473532203,91392
ssp245_dic_NA_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,NA_STPS,NA,STPS,2069.809902,2068.73433,55.02332418,1809.058741,2168.955018,0.183081829,90324
ssp245_dic_NA_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,NA_STSS,NA,STSS,2063.602562,2064.158541,69.46446608,1855.504749,2175.794142,0.358254687,37596
ssp245_dic_NP_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,NP_SPSS,NP,SPSS,1992.498129,1991.967227,74.64160278,1523.70594,2167.310667,0.247848839,90696
ssp245_dic_NP_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,NP_STPS,NP,STPS,1960.534239,1959.142574,58.18989722,1631.827964,2079.997659,0.126890163,210300
ssp245_dic_NP_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,NP_STSS,NP,STSS,1977.261241,1977.035208,54.8716043,1763.445863,2107.690047,0.272417153,40572
ssp245_dic_Pac_EQU_E,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,Pac_EQU_E,Pac,EQU,1992.643889,1992.691556,66.80551699,1536.169989,2120.123391,0.248514269,72264
ssp245_dic_Pac_EQU_W,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,Pac_EQU_W,Pac,EQU,1948.006252,1948.110661,45.24871102,1785.469787,2050.16777,0.197752955,52356
ssp245_dic_SA_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,SA_STPS,SA,STPS,2049.405914,2049.625672,55.60453515,1778.592764,2137.021063,0.181900756,93444
ssp245_dic_SO_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,SO_SPSS,SO,SPSS,2077.180329,2076.224622,57.21568301,1571.573198,2212.208983,0.112486417,258720
ssp245_dic_SO_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,SO_STSS,SO,STSS,2043.118173,2042.596583,56.6144101,1533.569151,2176.445955,0.129699549,190536
ssp245_dic_SP_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,dic,SP_STPS,SP,STPS,2020.377934,2019.403305,59.24988328,1788.843185,2143.817718,0.110518518,287412
ssp245_pCO2_Atl_EQU,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,Atl_EQU,Atl,EQU,392.9946152,393.0015717,20.19730356,189.1706001,457.378255,0.108082722,34920
ssp245_pCO2_IND_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,IND_STPS,IND,STPS,366.5435813,367.2078232,22.46073294,280.8037582,436.6343347,0.052787593,181044
ssp245_pCO2_NA_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,NA_SPSS,NA,SPSS,323.062436,329.0598504,35.155445,150.8292366,540.0298492,0.116288966,91392
ssp245_pCO2_NA_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,NA_STPS,NA,STPS,377.6362723,377.9320896,24.86771103,312.1115143,520.0106445,0.082743566,90324
ssp245_pCO2_NA_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,NA_STSS,NA,STSS,354.0222998,354.2418913,27.69720045,287.3096842,543.2741266,0.142845003,37596
ssp245_pCO2_NP_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,NP_SPSS,NP,SPSS,355.0148274,354.4891028,30.53392129,185.7912613,576.5809021,0.101388457,90696
ssp245_pCO2_NP_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,NP_STPS,NP,STPS,375.3573744,375.510253,25.57217361,292.7350342,473.5171692,0.055763241,210300
ssp245_pCO2_NP_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,NP_STSS,NP,STSS,349.5803364,349.6215415,33.76418286,238.2091537,487.3471661,0.167626638,40572
ssp245_pCO2_Pac_EQU_E,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,Pac_EQU_E,Pac,EQU,420.5624404,420.5896953,24.20894955,295.142951,573.6363403,0.090056476,72264
ssp245_pCO2_Pac_EQU_W,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,Pac_EQU_W,Pac,EQU,391.6916351,391.7750952,22.6358212,327.0341583,448.4810048,0.098926587,52356
ssp245_pCO2_SA_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,SA_STPS,SA,STPS,374.04068,374.64383,26.45129546,297.84269,577.9524882,0.086530903,93444
ssp245_pCO2_SO_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,SO_SPSS,SO,SPSS,367.6036461,368.1996878,12.76659926,248.9990351,415.198764,0.02509922,258720
ssp245_pCO2_SO_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,SO_STSS,SO,STSS,359.0772219,358.7385045,20.6372854,238.2037649,905.1349341,0.047278539,190536
ssp245_pCO2_SP_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pCO2,SP_STPS,SP,STPS,372.6438426,373.4556341,29.42417938,306.0134784,696.872085,0.054884778,287412
ssp245_pH_Atl_EQU,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,Atl_EQU,Atl,EQU,8.050502345,8.050493038,0.01683506,7.997769181,8.245770359,9.0090202337076e-05,34920
ssp245_pH_IND_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,IND_STPS,IND,STPS,8.073766305,8.072888523,0.026238539,8.004679298,8.155268002,6.16662560430542e-05,181044
ssp245_pH_NA_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,NA_SPSS,NA,SPSS,8.112573615,8.105830581,0.053031323,7.569529867,8.310225296,0.00017542,91392
ssp245_pH_NA_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,NA_STPS,NA,STPS,8.076143875,8.075726368,0.027048037,7.951606989,8.156152058,8.9998271236269e-05,90324
ssp245_pH_NA_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,NA_STSS,NA,STSS,8.0953594,8.095395127,0.03214994,7.938070774,8.177550316,0.000165809,37596
ssp245_pH_NP_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,NP_SPSS,NP,SPSS,8.070648424,8.07165763,0.037422596,7.844348478,8.277200762,0.000124262,90696
ssp245_pH_NP_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,NP_STPS,NP,STPS,8.062555687,8.062288308,0.027841351,7.966009442,8.163694572,6.07114578925067e-05,210300
ssp245_pH_NP_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,NP_STSS,NP,STSS,8.088291076,8.088341547,0.036798949,7.959328381,8.227691174,0.000182693,40572
ssp245_pH_Pac_EQU_E,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,Pac_EQU_E,Pac,EQU,8.024954267,8.024935265,0.016978843,7.918737888,8.106107788,6.31607244287056e-05,72264
ssp245_pH_Pac_EQU_W,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,Pac_EQU_W,Pac,EQU,8.046031891,8.045966875,0.021356148,7.991913191,8.103209718,9.33339603048626e-05,52356
ssp245_pH_SA_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,SA_STPS,SA,STPS,8.075814029,8.075321238,0.026360766,7.895780865,8.159128348,8.62347501352905e-05,93444
ssp245_pH_SO_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,SO_SPSS,SO,SPSS,8.058776198,8.058432471,0.021073781,7.992766285,8.21899821,4.14311958062187e-05,258720
ssp245_pH_SO_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,SO_STSS,SO,STSS,8.0792506,8.079851498,0.027064451,7.721682787,8.221369076,6.20027136799839e-05,190536
ssp245_pH_SP_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,pH,SP_STPS,SP,STPS,8.07146449,8.070986976,0.029301576,7.827703724,8.151807022,5.46560858314153e-05,287412
ssp245_tos_Atl_EQU,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,Atl_EQU,Atl,EQU,28.29151969,28.29184445,1.621633633,23.35663986,32.00724792,0.00867792,34920
ssp245_tos_IND_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,IND_STPS,IND,STPS,25.26754495,25.51603351,4.306523082,11.46371174,31.65607834,0.010121263,181044
ssp245_tos_NA_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,NA_SPSS,NA,SPSS,6.665426144,7.48825584,4.744148968,-1.890077233,26.66526222,0.015692937,91392
ssp245_tos_NA_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,NA_STPS,NA,STPS,24.948848,25.08227935,3.137676402,14.34134674,30.74539566,0.010440146,90324
ssp245_tos_NA_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,NA_STSS,NA,STSS,17.88022122,18.0670998,4.233249873,4.544552803,30.1651001,0.021832481,37596
ssp245_tos_NP_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,NP_SPSS,NP,SPSS,8.840228936,9.115903012,4.306054161,-1.678497076,27.77499008,0.014298333,90696
ssp245_tos_NP_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,NP_STPS,NP,STPS,25.60132639,25.78792618,3.993327488,11.52690411,31.63325882,0.008707937,210300
ssp245_tos_NP_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,NP_STSS,NP,STSS,18.54929601,18.67856559,4.451268369,5.29030323,31.00582504,0.022098896,40572
ssp245_tos_Pac_EQU_E,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,Pac_EQU_E,Pac,EQU,26.93775292,26.93674113,1.898165968,19.71485519,30.80847168,0.007061113,72264
ssp245_tos_Pac_EQU_W,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,Pac_EQU_W,Pac,EQU,30.05385905,30.05441064,0.765737571,26.36159134,31.52912331,0.003346545,52356
ssp245_tos_SA_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,SA_STPS,SA,STPS,22.50605094,22.67860497,3.550226454,12.70355034,31.45389175,0.011613961,93444
ssp245_tos_SO_SPSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,SO_SPSS,SO,SPSS,3.81878815,4.027908656,2.645042082,-1.846825838,12.66204548,0.005200171,258720
ssp245_tos_SO_STSS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,SO_STSS,SO,STSS,12.28289365,12.47536008,3.670358578,2.863707781,25.29106712,0.008408528,190536
ssp245_tos_SP_STPS,2000s,NA,NA,NA,NA,NA,NA,NA,ssp245,tos,SP_STPS,SP,STPS,21.41129469,21.94209064,5.85315032,5.67168808,31.09910965,0.010917853,287412
