id,month,period,seas_mean_delta,seas_areaW_mean_delta,seas_sd_delta,seas_min_delta,seas_max_delta,seas_se_delta,n,scenario,var,biome,loc,type,seas_mean_abs,seas_areaW_mean_abs,seas_sd_abs,seas_min_abs,seas_max_abs,seas_se_abs
ssp245_aqueous_NA_STSS,4,1850s,-2.539327929,-2.521585583,0.444263012,-4.433880379,-1.771438011,0.007937065,3133,ssp245,aqueous,NA_STSS,NA,STSS,9.926472627,9.874955488,1.02819629,7.453413077,13.46034907,0.018369437
ssp245_aqueous_NA_STSS,5,1850s,-2.423349085,-2.410697318,0.502280186,-4.681288711,-1.508392289,0.008973582,3133,ssp245,aqueous,NA_STSS,NA,STSS,9.33028128,9.286741085,1.067494614,7.466670931,13.50135623,0.019071528
ssp245_aqueous_NA_STSS,6,1850s,-2.446536479,-2.437309987,0.496088237,-4.907644989,-1.457486358,0.008862959,3133,ssp245,aqueous,NA_STSS,NA,STSS,9.235552506,9.195627748,1.096530842,7.527379853,13.63962212,0.01959028
ssp245_aqueous_NA_STSS,7,1850s,-2.545180755,-2.535136263,0.488085745,-4.836477782,-1.387347009,0.008719989,3133,ssp245,aqueous,NA_STSS,NA,STSS,9.405483305,9.365298828,1.108426663,7.604537856,13.98038125,0.019802808
ssp245_aqueous_NA_STSS,8,1850s,-2.562439972,-2.551968594,0.445929808,-4.646454646,-1.500197375,0.007966844,3133,ssp245,aqueous,NA_STSS,NA,STSS,9.475618679,9.43393581,1.116417326,7.624936358,14.08793467,0.019945566
ssp245_aqueous_NA_STSS,9,1850s,-2.496258368,-2.485776353,0.407089875,-4.432002324,-1.645190285,0.007272942,3133,ssp245,aqueous,NA_STSS,NA,STSS,9.381148939,9.337940338,1.097768932,7.596401524,13.86069269,0.0196124
ssp245_aqueous_NA_STSS,1,2090s,7.362648639,7.306921109,1.258371364,5.002032601,11.95517387,0.022481673,3133,ssp245,aqueous,NA_STSS,NA,STSS,20.04347645,19.91288562,2.506067929,14.51023191,28.75865319,0.044772634
ssp245_aqueous_NA_STSS,10,2090s,6.994637372,6.940659506,1.338211167,4.518311051,11.05364486,0.023908066,3133,ssp245,aqueous,NA_STSS,NA,STSS,18.77284635,18.65934834,2.182039484,14.94214931,25.40297757,0.038983642
ssp245_aqueous_NA_STSS,11,2090s,6.982000246,6.927529754,1.285045307,4.617428287,11.22779022,0.022958222,3133,ssp245,aqueous,NA_STSS,NA,STSS,18.94464469,18.82206687,2.283731404,14.64513323,26.39151283,0.040800438
ssp245_aqueous_NA_STSS,12,2090s,7.170552191,7.114180409,1.279724667,4.909356741,11.53362958,0.022863165,3133,ssp245,aqueous,NA_STSS,NA,STSS,19.49719758,19.36733349,2.41404844,14.48831051,27.68231847,0.043128642
ssp245_aqueous_NA_STSS,2,2090s,7.500862937,7.449287245,1.208342309,5.075121363,12.09008103,0.02158787,3133,ssp245,aqueous,NA_STSS,NA,STSS,20.44190811,20.31424427,2.519560708,14.65322531,29.49036103,0.045013691
ssp245_aqueous_NA_STSS,3,2090s,7.577230628,7.523589073,1.216001087,5.173881131,12.30084103,0.021724699,3133,ssp245,aqueous,NA_STSS,NA,STSS,20.51787657,20.38801219,2.520119562,14.76655316,29.77051399,0.045023676
ssp245_aqueous_NA_STSS,4,2090s,7.624217481,7.558842017,1.451359413,5.216554562,12.89441737,0.025929538,3133,ssp245,aqueous,NA_STSS,NA,STSS,20.09001804,19.95538309,2.504359488,14.95608861,29.0311487,0.044742111
ssp245_aqueous_NA_STSS,5,2090s,7.761430364,7.683926214,1.838186202,4.3574696,13.87965357,0.032840465,3133,ssp245,aqueous,NA_STSS,NA,STSS,19.51506073,19.38136462,2.575292267,14.91223947,27.3198236,0.046009374
ssp245_aqueous_NA_STSS,6,2090s,7.920527737,7.840016595,1.818820035,5.288562555,14.0729815,0.032494476,3133,ssp245,aqueous,NA_STSS,NA,STSS,19.60261672,19.47295433,2.548962952,15.08736625,27.27549639,0.045538983
ssp245_aqueous_NA_STSS,7,2090s,7.837315668,7.761868853,1.684473967,5.257368732,12.90982418,0.03009429,3133,ssp245,aqueous,NA_STSS,NA,STSS,19.78797973,19.66230394,2.412373309,15.25036642,26.94836905,0.043098715
ssp245_aqueous_NA_STSS,8,2090s,7.527933052,7.461148249,1.58300748,5.010170823,12.14596735,0.028281521,3133,ssp245,aqueous,NA_STSS,NA,STSS,19.5659917,19.44705265,2.27279474,15.23907425,26.33972823,0.040605047
ssp245_aqueous_NA_STSS,9,2090s,7.221185937,7.162178587,1.469377288,4.644499351,11.44454042,0.02625144,3133,ssp245,aqueous,NA_STSS,NA,STSS,19.09859324,18.98589528,2.179404704,15.15475661,25.56433042,0.03893657
ssp245_aqueous_NP_SPSS,1,1850s,-4.069248586,-4.021471473,0.691667191,-6.42586748,-1.152215802,0.007955981,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,14.02705659,13.84164413,2.477110438,7.957326856,23.21640529,0.028493246
ssp245_aqueous_NP_SPSS,10,1850s,-3.500466567,-3.467131393,0.48335182,-5.516849707,0.37734171,0.00555981,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,12.14759811,12.00978867,1.686365669,8.11181024,18.37706031,0.019397614
ssp245_aqueous_NP_SPSS,11,1850s,-3.785285333,-3.743782063,0.575382384,-5.590075793,-0.138286413,0.006618402,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,12.85568616,12.6949282,1.979804638,7.885909408,19.82016168,0.022772929
ssp245_aqueous_NP_SPSS,12,1850s,-3.99860161,-3.953697423,0.640206565,-5.864773278,-0.826387735,0.007364049,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,13.51757559,13.34203133,2.256974057,7.821008443,21.42007552,0.025961102
ssp245_aqueous_NP_SPSS,2,1850s,-4.117222275,-4.069337561,0.729817716,-6.544059325,-1.278135323,0.008394812,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,14.33845742,14.14880689,2.608438334,8.082533457,24.24044194,0.03000386
ssp245_aqueous_NP_SPSS,3,1850s,-4.138819877,-4.094788986,0.763663108,-6.477135571,-0.731070806,0.008784122,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,14.38404423,14.19410183,2.646236012,8.114383285,24.96828679,0.030438632
ssp245_aqueous_NP_SPSS,4,1850s,-3.969982888,-3.929999682,0.707517124,-6.273870926,-0.167196189,0.008138297,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,13.95274404,13.77412649,2.550792226,8.190087966,25.08225419,0.029340779
ssp245_aqueous_NP_SPSS,5,1850s,-3.691188116,-3.660468463,0.635831776,-5.817100857,0.309554004,0.007313728,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,12.92633468,12.78303126,2.179994526,7.616319179,20.47162282,0.025075636
ssp245_aqueous_NP_SPSS,6,1850s,-3.431765906,-3.41060933,0.598383167,-5.859335991,0.825665565,0.006882971,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,12.02052251,11.91469697,1.943229341,7.732408947,18.4935827,0.022352218
ssp245_aqueous_NP_SPSS,7,1850s,-3.268708611,-3.254586178,0.522960986,-6.08607737,0.949602134,0.006015418,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,11.66463314,11.57358824,1.679456763,8.101303698,17.17437116,0.019318143
ssp245_aqueous_NP_SPSS,8,1850s,-3.231469379,-3.217272465,0.453815,-6.03506979,0.831619019,0.005220059,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,11.56150551,11.47153927,1.48646697,8.089030581,16.87153988,0.017098256
ssp245_aqueous_NP_SPSS,9,1850s,-3.261830741,-3.24072125,0.428802482,-5.765721655,0.815297708,0.00493235,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,11.66486257,11.55499525,1.499589753,8.041492135,17.39513529,0.017249202
ssp245_aqueous_NP_SPSS,1,2090s,9.163342344,9.103654869,1.293879858,5.262050382,13.87927577,0.014883001,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,27.25964752,26.96677047,4.135523101,16.20592091,40.42749873,0.047569327
ssp245_aqueous_NP_SPSS,10,2090s,7.263122493,7.213871919,0.899305797,4.442843538,10.86951446,0.010344368,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,22.91118717,22.69079198,2.564735056,15.49079181,32.2642475,0.029501158
ssp245_aqueous_NP_SPSS,11,2090s,7.958402693,7.896681172,1.084615605,4.931117366,11.3588944,0.012475915,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,24.59937419,24.33539143,3.270777318,15.7452912,35.00187989,0.03762249
ssp245_aqueous_NP_SPSS,12,2090s,8.634673505,8.568828983,1.224040234,5.087052422,12.67852316,0.014079663,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,26.1508507,25.86455774,3.798031564,15.81666173,36.98870485,0.043687292
ssp245_aqueous_NP_SPSS,2,2090s,9.376868859,9.321588241,1.339304971,5.505247912,14.1885747,0.015405508,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,27.83254855,27.53973269,4.323585486,16.57292499,41.93949089,0.049732536
ssp245_aqueous_NP_SPSS,3,2090s,9.288144767,9.234897805,1.273421545,5.639139392,15.06283529,0.014647677,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,27.81100887,27.52378862,4.30920257,16.86025609,41.93908138,0.049567095
ssp245_aqueous_NP_SPSS,4,2090s,8.78359084,8.736821162,1.141163116,5.813738217,14.91909621,0.013126359,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,26.70631777,26.44094733,3.991137272,17.08473913,39.97910825,0.045908513
ssp245_aqueous_NP_SPSS,5,2090s,7.587684631,7.575207119,1.307182409,2.822718514,14.45247146,0.015036015,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,24.20520742,24.01870684,3.297094629,15.14726366,34.0386805,0.037925208
ssp245_aqueous_NP_SPSS,6,2090s,7.17357452,7.175139738,0.939838336,4.555863473,14.11036349,0.010810598,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,22.62586294,22.50044604,2.765555689,15.7774685,32.00026138,0.03181112
ssp245_aqueous_NP_SPSS,7,2090s,7.138069014,7.140106806,0.764856492,4.116773917,13.21317155,0.008797849,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,22.07141077,21.96828122,1.947669039,16.47285926,29.93990121,0.022403286
ssp245_aqueous_NP_SPSS,8,2090s,6.943827416,6.937296995,0.751404531,3.903706301,11.26111261,0.008643116,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,21.7368023,21.62610873,1.660338584,16.13098175,29.5501839,0.019098234
ssp245_aqueous_NP_SPSS,9,2090s,6.840621829,6.818629187,0.74312251,3.981053141,10.06311392,0.008547852,7558,ssp245,aqueous,NP_SPSS,NP,SPSS,21.76731514,21.61434569,1.852948627,16.00850472,29.2230029,0.021313753
ssp245_aqueous_NP_STPS,1,1850s,-2.218959613,-2.201545658,0.345088647,-3.633868699,-1.585879453,0.002606764,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.22727944,8.197996372,0.820529572,6.676874791,11.1759118,0.006198195
ssp245_aqueous_NP_STPS,10,1850s,-2.238839184,-2.222284156,0.329134615,-3.699707717,-1.618735464,0.002486249,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.254828935,8.22130843,0.837207969,6.471046323,11.42015669,0.006324182
ssp245_aqueous_NP_STPS,11,1850s,-2.224937403,-2.208567411,0.325121206,-3.61803159,-1.674959918,0.002455932,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.188980695,8.157205493,0.810155083,6.456868847,11.24235897,0.006119827
ssp245_aqueous_NP_STPS,12,1850s,-2.231578378,-2.214757594,0.333854906,-3.633237271,-1.686068416,0.002521905,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.184100771,8.153734776,0.802324788,6.495971145,11.11689691,0.006060678
ssp245_aqueous_NP_STPS,2,1850s,-2.247844757,-2.229192106,0.371612163,-3.681320395,-1.446251048,0.00280712,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.280814857,8.252291062,0.83762469,6.728626804,11.36016112,0.00632733
ssp245_aqueous_NP_STPS,3,1850s,-2.264275729,-2.245672066,0.370559689,-3.739854692,-1.429481732,0.002799169,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.315703546,8.288870869,0.832511268,6.705825528,11.25619536,0.006288703
ssp245_aqueous_NP_STPS,4,1850s,-2.278913674,-2.260363002,0.369537259,-3.825970714,-1.408152939,0.002791446,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.346063026,8.321765359,0.800920121,6.731970681,11.21661249,0.006050067
ssp245_aqueous_NP_STPS,5,1850s,-2.297377518,-2.278568987,0.377383572,-3.907268662,-1.458522973,0.002850716,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.387491767,8.361870776,0.791511632,6.79999594,11.38971898,0.005978996
ssp245_aqueous_NP_STPS,6,1850s,-2.31175282,-2.291915057,0.392383094,-3.991856414,-1.540256436,0.002964021,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.431355417,8.400380503,0.827078465,6.780627891,11.56411489,0.006247664
ssp245_aqueous_NP_STPS,7,1850s,-2.304064668,-2.284280266,0.388020018,-3.988307914,-1.625733883,0.002931063,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.437268015,8.402012459,0.864698743,6.749004657,11.69840647,0.006531844
ssp245_aqueous_NP_STPS,8,1850s,-2.280856564,-2.262080506,0.369227695,-3.895642648,-1.660703345,0.002789108,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.393138574,8.3569606,0.872263068,6.709523818,11.6940172,0.006588984
ssp245_aqueous_NP_STPS,9,1850s,-2.259697944,-2.242014197,0.349074318,-3.795480064,-1.633586341,0.002636871,17525,ssp245,aqueous,NP_STPS,NP,STPS,8.333418493,8.298196416,0.857854573,6.60169827,11.56653593,0.006480144
ssp245_aqueous_NP_STPS,1,2090s,5.543144946,5.512697535,0.627230714,4.344538523,8.083192161,0.004738035,17525,ssp245,aqueous,NP_STPS,NP,STPS,15.989384,15.91223957,1.637055164,13.87908786,22.16457857,0.012366144
ssp245_aqueous_NP_STPS,10,2090s,5.390526532,5.368303447,0.467845447,4.176940522,6.792947855,0.003534056,17525,ssp245,aqueous,NP_STPS,NP,STPS,15.88419465,15.81189603,1.511028375,13.71375094,21.73941987,0.011414151
ssp245_aqueous_NP_STPS,11,2090s,5.374118405,5.351120165,0.481592355,4.239157277,6.920980698,0.003637898,17525,ssp245,aqueous,NP_STPS,NP,STPS,15.7880365,15.71689307,1.487649076,13.45779948,21.5508712,0.011237546
ssp245_aqueous_NP_STPS,12,2090s,5.42310176,5.397058742,0.53964581,4.197622149,7.496536003,0.004076428,17525,ssp245,aqueous,NP_STPS,NP,STPS,15.83878091,15.76555111,1.534204735,13.57428577,21.56933073,0.011589223
ssp245_aqueous_NP_STPS,2,2090s,5.627727349,5.593848318,0.694633169,4.322820767,8.429534523,0.005247187,17525,ssp245,aqueous,NP_STPS,NP,STPS,16.15638696,16.07533149,1.733016132,14.11188345,22.68949569,0.013091023
ssp245_aqueous_NP_STPS,3,2090s,5.679132261,5.64369087,0.719865527,4.338809035,8.459853313,0.005437789,17525,ssp245,aqueous,NP_STPS,NP,STPS,16.25911154,16.1782338,1.734913501,14.18219989,22.79945677,0.013105356
ssp245_aqueous_NP_STPS,4,2090s,5.697486021,5.663860457,0.683186338,4.321254041,8.369151447,0.005160718,17525,ssp245,aqueous,NP_STPS,NP,STPS,16.32246272,16.24598882,1.652082991,14.11035509,22.68511374,0.012479663
ssp245_aqueous_NP_STPS,5,2090s,5.725868838,5.691549765,0.692088295,4.371475399,8.169496742,0.005227963,17525,ssp245,aqueous,NP_STPS,NP,STPS,16.41073812,16.33198953,1.675464852,14.10777774,23.03672548,0.012656287
ssp245_aqueous_NP_STPS,6,2090s,5.720416601,5.685362698,0.695965387,4.034520059,8.067406419,0.00525725,17525,ssp245,aqueous,NP_STPS,NP,STPS,16.46352484,16.37765826,1.764626543,14.0670678,23.21622503,0.013329805
ssp245_aqueous_NP_STPS,7,2090s,5.639269069,5.607136213,0.637154239,3.823558111,7.567841318,0.004812997,17525,ssp245,aqueous,NP_STPS,NP,STPS,16.38060175,16.29342894,1.758655723,13.98653075,23.02454034,0.013284702
ssp245_aqueous_NP_STPS,8,2090s,5.53736285,5.509394425,0.568186046,3.769000502,7.18902684,0.004292018,17525,ssp245,aqueous,NP_STPS,NP,STPS,16.21135799,16.12843553,1.683708305,13.94102045,22.58851403,0.012718557
ssp245_aqueous_NP_STPS,9,2090s,5.452617855,5.428312657,0.505614549,3.96559088,6.901160004,0.00381936,17525,ssp245,aqueous,NP_STPS,NP,STPS,16.04573429,15.96852327,1.587762782,13.82924848,22.09795787,0.011993795
ssp245_aqueous_NP_STSS,1,1850s,-2.748722524,-2.733931199,0.457759566,-3.915142227,-1.864059419,0.007872539,3381,ssp245,aqueous,NP_STSS,NP,STSS,9.404223624,9.363794933,1.161479958,7.37449147,12.36679989,0.019975108
ssp245_aqueous_NP_STSS,10,1850s,-2.63533951,-2.624141577,0.386133442,-3.924350218,-1.842068661,0.006640715,3381,ssp245,aqueous,NP_STSS,NP,STSS,8.894890744,8.870628451,0.943019457,7.242576487,11.97212466,0.016218029
ssp245_aqueous_NP_STSS,11,1850s,-2.654048076,-2.641523624,0.401469966,-3.911453396,-1.954641401,0.006904472,3381,ssp245,aqueous,NP_STSS,NP,STSS,8.913527674,8.883723197,0.982689229,7.238597311,12.16780634,0.016900269
ssp245_aqueous_NP_STSS,12,1850s,-2.72081614,-2.706586936,0.434942454,-3.923971667,-2.038100862,0.007480131,3381,ssp245,aqueous,NP_STSS,NP,STSS,9.108149331,9.071838318,1.072877646,7.397401375,12.31074772,0.018451327
ssp245_aqueous_NP_STSS,2,1850s,-2.815525424,-2.8004648,0.493822413,-4.563364907,-1.860381973,0.008492747,3381,ssp245,aqueous,NP_STSS,NP,STSS,9.642530498,9.600521331,1.200014017,7.409809165,12.58970769,0.020637816
ssp245_aqueous_NP_STSS,3,1850s,-2.808198237,-2.792374155,0.494720273,-4.737436772,-1.895837288,0.008508189,3381,ssp245,aqueous,NP_STSS,NP,STSS,9.672600681,9.630746166,1.163121669,7.320374117,12.68021321,0.020003342
ssp245_aqueous_NP_STSS,4,1850s,-2.769176916,-2.754772402,0.457885051,-4.146048167,-1.939441767,0.007874697,3381,ssp245,aqueous,NP_STSS,NP,STSS,9.3299193,9.290892483,1.047693093,7.265531902,11.9698564,0.018018204
ssp245_aqueous_NP_STSS,5,1850s,-2.682310536,-2.670768592,0.431864481,-4.152617581,-2.027554014,0.007427196,3381,ssp245,aqueous,NP_STSS,NP,STSS,8.975263678,8.944928832,0.982440236,7.293153021,11.71751476,0.016895987
ssp245_aqueous_NP_STSS,6,1850s,-2.721300737,-2.711199345,0.425695459,-4.192619345,-2.036452344,0.007321102,3381,ssp245,aqueous,NP_STSS,NP,STSS,8.971924355,8.947524608,0.947625237,7.303776478,11.58360269,0.016297239
ssp245_aqueous_NP_STSS,7,1850s,-2.765268513,-2.754503246,0.422550131,-4.195529565,-2.009609005,0.007267008,3381,ssp245,aqueous,NP_STSS,NP,STSS,9.119877499,9.096960892,0.94242749,7.401977978,11.71865996,0.016207848
ssp245_aqueous_NP_STSS,8,1850s,-2.739567545,-2.728258748,0.413047479,-4.11247251,-2.010772946,0.007103582,3381,ssp245,aqueous,NP_STSS,NP,STSS,9.170517389,9.146796796,0.947414652,7.40848254,11.75383286,0.016293617
ssp245_aqueous_NP_STSS,9,1850s,-2.681588267,-2.670543852,0.396202918,-3.980960959,-1.845968902,0.006813889,3381,ssp245,aqueous,NP_STSS,NP,STSS,9.041890413,9.019029371,0.941055452,7.338921455,11.98919138,0.016184252
ssp245_aqueous_NP_STSS,1,2090s,6.9464484,6.917421984,0.858891744,5.038958757,11.02598719,0.014771202,3381,ssp245,aqueous,NP_STSS,NP,STSS,19.09939455,19.01514812,2.356045796,14.93465008,25.5032858,0.040519226
ssp245_aqueous_NP_STSS,10,2090s,6.08021117,6.064425332,0.457966937,5.047935973,7.021359198,0.007876106,3381,ssp245,aqueous,NP_STSS,NP,STSS,17.61044142,17.55919536,1.686905892,14.63275522,22.21304011,0.029011372
ssp245_aqueous_NP_STSS,11,2090s,6.214454872,6.194636592,0.544598647,4.916771414,8.632955156,0.009365996,3381,ssp245,aqueous,NP_STSS,NP,STSS,17.78203062,17.71988341,1.821794476,14.76515516,22.10448258,0.031331183
ssp245_aqueous_NP_STSS,12,2090s,6.513477172,6.488565848,0.691071019,4.959380033,10.0582348,0.011885025,3381,ssp245,aqueous,NP_STSS,NP,STSS,18.34244264,18.2669911,2.086182649,14.80480824,23.04312231,0.035878125
ssp245_aqueous_NP_STSS,2,2090s,7.177075875,7.148074434,0.895973492,5.150700383,9.131987653,0.015408933,3381,ssp245,aqueous,NP_STSS,NP,STSS,19.6351318,19.54906057,2.47360474,15.0772221,26.05813254,0.042541002
ssp245_aqueous_NP_STSS,3,2090s,7.182957635,7.155291944,0.831505631,5.261613051,9.424512154,0.014300216,3381,ssp245,aqueous,NP_STSS,NP,STSS,19.66375655,19.57841227,2.377481126,14.95542631,26.51644218,0.040887871
ssp245_aqueous_NP_STSS,4,2090s,6.908820541,6.887556571,0.644164805,5.32445332,9.02880322,0.011078333,3381,ssp245,aqueous,NP_STSS,NP,STSS,19.00791676,18.93322146,2.006810168,14.74826214,23.83187581,0.034513079
ssp245_aqueous_NP_STSS,5,2090s,6.727267058,6.71299407,0.591353248,5.270480194,8.273840455,0.010170081,3381,ssp245,aqueous,NP_STSS,NP,STSS,18.38484127,18.32869149,1.874014592,14.78203525,23.52239829,0.032229264
ssp245_aqueous_NP_STSS,6,2090s,6.783647869,6.767749355,0.594338025,5.257352079,8.108549074,0.010221413,3381,ssp245,aqueous,NP_STSS,NP,STSS,18.47687296,18.42647331,1.85193313,14.88709571,23.71149468,0.031849507
ssp245_aqueous_NP_STSS,7,2090s,6.684858657,6.665805161,0.580752617,5.203588965,7.848340028,0.009987771,3381,ssp245,aqueous,NP_STSS,NP,STSS,18.57000467,18.5172693,1.818792381,14.94261084,23.53371247,0.031279553
ssp245_aqueous_NP_STSS,8,2090s,6.414064032,6.396504344,0.524960277,5.084004541,7.503199671,0.009028256,3381,ssp245,aqueous,NP_STSS,NP,STSS,18.32414897,18.27155989,1.758531245,14.8747256,23.07994898,0.030243183
ssp245_aqueous_NP_STSS,9,2090s,6.160972352,6.145923565,0.466632663,5.08698982,7.177717257,0.008025139,3381,ssp245,aqueous,NP_STSS,NP,STSS,17.88445103,17.83549679,1.695489907,14.70797484,22.57632018,0.029159
ssp245_aqueous_Pac_EQU_E,1,1850s,-1.87329387,-1.873321018,0.137311275,-2.390419334,-0.908426901,0.00176944,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.349955204,9.350773663,0.786465707,7.348586041,11.91454907,0.010134665
ssp245_aqueous_Pac_EQU_E,10,1850s,-1.937047087,-1.937031105,0.140283559,-2.50549249,-1.177830052,0.001807742,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.485592814,9.486553003,1.109920165,6.224543045,13.34377149,0.01430281
ssp245_aqueous_Pac_EQU_E,11,1850s,-1.906164782,-1.906143103,0.132049954,-2.454757572,-1.250267138,0.001701641,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.358995415,9.35992086,1.033309849,6.29961968,13.01267724,0.013315583
ssp245_aqueous_Pac_EQU_E,12,1850s,-1.88148555,-1.881483775,0.122809905,-2.677112951,-0.797217032,0.00158257,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.311929751,9.312790648,0.951145202,6.999220972,12.79745206,0.012256782
ssp245_aqueous_Pac_EQU_E,2,1850s,-1.876845249,-1.876912825,0.199031798,-2.437058399,0.613625006,0.002564792,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.514577223,9.51551795,0.766604065,7.620301648,15.07465103,0.009878722
ssp245_aqueous_Pac_EQU_E,3,1850s,-1.883692372,-1.883785698,0.198752352,-2.52789519,-0.760597203,0.002561191,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.581204952,9.58215552,0.736612377,7.881297438,14.91493057,0.009492238
ssp245_aqueous_Pac_EQU_E,4,1850s,-1.881182731,-1.88125574,0.182492514,-2.453385294,-1.073548311,0.002351661,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.535084052,9.535890013,0.64940562,8.100368071,15.29382874,0.008368462
ssp245_aqueous_Pac_EQU_E,5,1850s,-1.913679055,-1.913738987,0.165482685,-2.44798533,-1.038519068,0.002132466,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.535700818,9.536664142,0.671453857,8.002480023,12.49940128,0.008652583
ssp245_aqueous_Pac_EQU_E,6,1850s,-1.962649771,-1.962765134,0.172889336,-2.675120647,-1.372347566,0.002227911,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.539434276,9.540379483,0.831858443,7.13534222,12.6992435,0.010719612
ssp245_aqueous_Pac_EQU_E,7,1850s,-1.991819792,-1.991899236,0.18375155,-2.916504027,-1.432909247,0.002367885,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.542892626,9.54374527,0.93269844,6.663052465,12.38843901,0.01201907
ssp245_aqueous_Pac_EQU_E,8,1850s,-1.995515554,-1.995566843,0.181040184,-2.869054445,-1.45643555,0.002332946,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.592083665,9.59301689,1.043378313,6.818371679,12.4006258,0.013445329
ssp245_aqueous_Pac_EQU_E,9,1850s,-1.988826366,-1.988853565,0.178964113,-2.78464461,-1.248022669,0.002306193,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,9.588990668,9.590006831,1.120874867,6.849583416,12.71843557,0.014443976
ssp245_aqueous_Pac_EQU_E,1,2090s,5.008418831,5.008250366,0.447265206,4.023567614,6.962308774,0.005763612,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,16.23166791,16.23234505,0.855393432,13.60200222,19.32905392,0.011022892
ssp245_aqueous_Pac_EQU_E,10,2090s,5.122563553,5.122848255,0.575251076,4.145092817,7.598791687,0.007412882,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,16.54520345,16.54643236,1.407752495,12.81126505,21.02607601,0.018140779
ssp245_aqueous_Pac_EQU_E,11,2090s,5.043196712,5.043385779,0.610064808,3.916222113,8.213725787,0.007861503,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,16.30835691,16.30944974,1.290739886,12.89597388,21.38667354,0.016632914
ssp245_aqueous_Pac_EQU_E,12,2090s,5.010074787,5.010119525,0.577279914,4.057134488,8.031820421,0.007439026,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,16.20349009,16.20439395,1.171222407,13.26623823,20.7506292,0.015092771
ssp245_aqueous_Pac_EQU_E,2,2090s,5.090839605,5.090792304,0.444905556,4.005946119,7.688915667,0.005733205,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,16.48226208,16.48322308,0.847474461,14.13367859,21.95322133,0.010920845
ssp245_aqueous_Pac_EQU_E,3,2090s,5.067255905,5.067239417,0.407460795,3.779704133,6.514428101,0.005250679,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,16.53215323,16.53318064,0.788901661,14.27982799,21.30841005,0.010166056
ssp245_aqueous_Pac_EQU_E,4,2090s,5.006802116,5.006677902,0.417245041,3.605143844,6.465788595,0.005376762,6022,ssp245,aqueous,Pac_EQU_E,Pac,EQU,16.4230689,16.42382366,0.672149594,14.20938626,21.78827598,0.008661549
